Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,SafeScore,RiskScore,BSS
37.36852389379411_127.1071300424504_1_180.jpg,0.342,0.0399,0.3277,0.0002,0.0016,0.0038,0.0001,0.0026,0.1397,0.0002,0.0898,0.0062,0.0,0.0461,0.0,0.0,0.0,0.0,0.0,0.05149999999999999,0.38820000000000005,0.1326632337371619
37.36162476389271_127.1129350946497_0_0.jpg,0.228,0.0049,0.2512,0.0,0.0193,0.0003,0.0,0.0045,0.2097,0.0564,0.1616,0.0003,0.0,0.0635,0.0003,0.0,0.0,0.0,0.0,0.024800000000000003,0.2918,0.08498942772643002
37.35738780312626_127.1250763340302_1_180.jpg,0.1561,0.0038,0.0779,0.0031,0.0042,0.0,0.0001,0.0035,0.3725,0.2014,0.1674,0.0019,0.0,0.0068,0.0014,0.0,0.0,0.0,0.0,0.0099,0.1644,0.06021861180893061
37.36345646294968_127.106319425383_0_0.jpg,0.3214,0.0087,0.464,0.0,0.0,0.0033,0.0,0.0073,0.1522,0.0005,0.0002,0.0217,0.0,0.0204,0.0002,0.0,0.0,0.0,0.0,0.0337,0.342,0.09853772357390768
37.36855722266562_127.1134924206125_0_0.jpg,0.3339,0.0185,0.0121,0.0026,0.0164,0.0,0.0,0.0068,0.5635,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0,0.0,0.0349,0.3801,0.0918177010847117
37.35970989607296_127.1204699222392_1_180.jpg,0.0878,0.005,0.2149,0.0,0.0,0.0,0.0,0.0012,0.3683,0.01,0.0002,0.0016,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,0.0066,0.3989,0.01654545864763438
37.35856193058014_127.1247290841266_1_180.jpg,0.2054,0.0356,0.1476,0.0028,0.0168,0.0,0.0,0.0051,0.3346,0.0944,0.1068,0.0043,0.0,0.0466,0.0,0.0,0.0,0.0,0.0,0.0567,0.252,0.22499910714640023
37.36461534529867_127.1173132440832_0_0.jpg,0.1514,0.022,0.4267,0.0081,0.0078,0.0,0.0,0.0062,0.1138,0.1777,0.0193,0.0,0.0,0.0668,0.0001,0.0,0.0,0.0,0.0,0.0298,0.2183,0.13650876542022253
37.356952421587_127.1254176925568_0_0.jpg,0.2517,0.0007,0.1608,0.0443,0.0146,0.0,0.0,0.0014,0.445,0.0023,0.0524,0.0,0.0,0.0269,0.0,0.0,0.0,0.0,0.0,0.0153,0.27859999999999996,0.05491724724606158
37.36933631387776_127.1127515819464_0_0.jpg,0.0683,0.0,0.4622,0.0,0.0,0.0,0.0,0.0014,0.2099,0.0011,0.0225,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0066,0.0066,0.2963,0.02227464638998856
37.36283811295369_127.1120977067737_0_0.jpg,0.2368,0.0284,0.09,0.0001,0.0095,0.0049,0.0,0.0052,0.4224,0.0373,0.0417,0.0013,0.0,0.1211,0.0013,0.0,0.0,0.0,0.0,0.04410000000000001,0.3592,0.12277248671356708
37.38461180168272_127.1132344574409_1_180.jpg,0.4596,0.0003,0.0207,0.0,0.0052,0.0046,0.0003,0.006,0.0742,0.0089,0.4167,0.0,0.0002,0.0025,0.0005,0.0,0.0,0.0,0.0003,0.0104,0.46290000000000003,0.022467006984214766
37.3634549917779_127.1200864094766_1_180.jpg,0.297,0.037,0.0074,0.0082,0.0604,0.0,0.0,0.0039,0.5857,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.297,0.3279450237541288
37.36134562422416_127.1144201968234_1_180.jpg,0.2634,0.0375,0.5089,0.0196,0.0002,0.0002,0.0,0.0044,0.0034,0.0,0.1416,0.0109,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.048799999999999996,0.2732,0.17862306506930795
37.36970036907902_127.110886647584_0_0.jpg,0.163,0.0005,0.6445,0.0,0.0,0.0048,0.0,0.0075,0.0,0.0,0.0426,0.0009,0.0,0.1297,0.0041,0.0,0.0,0.0017,0.0006,0.006799999999999999,0.2985,0.022780493197677727
37.36855973999175_127.1124596624293_1_180.jpg,0.1958,0.0286,0.0191,0.0445,0.0194,0.0058,0.0,0.0089,0.4979,0.0,0.0116,0.0436,0.0,0.1246,0.0001,0.0,0.0,0.0,0.0001,0.0975,0.3205,0.3042112193097682
37.35680390502812_127.1243878041509_1_180.jpg,0.2339,0.0043,0.2421,0.0003,0.0,0.0015,0.0001,0.0026,0.2148,0.0083,0.1311,0.0016,0.0,0.1593,0.0,0.0,0.0,0.0,0.0,0.0073999999999999995,0.3933,0.018815105987526094
37.37312752186777_127.1126734477741_1_180.jpg,0.293,0.052,0.3976,0.0,0.0055,0.0,0.0,0.0057,0.0008,0.0,0.2021,0.0013,0.0,0.0418,0.0,0.0,0.0,0.0,0.0002,0.059,0.3348,0.1762240853521943
37.37200338824088_127.112185414097_1_180.jpg,0.2096,0.0059,0.0514,0.0,0.0,0.0053,0.0,0.0013,0.2755,0.0,0.2876,0.0012,0.0,0.1618,0.0002,0.0,0.0,0.0,0.0,0.0124,0.37160000000000004,0.03336912441032182
37.36346578279365_127.1123247474339_1_180.jpg,0.3849,0.0071,0.2533,0.0094,0.0182,0.0055,0.0,0.0032,0.2005,0.0124,0.0768,0.0,0.0,0.0251,0.0,0.0036,0.0,0.0,0.0,0.0308,0.4136,0.07446790505825664
37.37242817203104_127.108099710838_1_180.jpg,0.2689,0.0001,0.2566,0.0,0.0,0.0024,0.0008,0.0041,0.1166,0.1585,0.1824,0.0,0.0,0.0062,0.0036,0.0,0.0,0.0,0.0,0.0024999999999999996,0.27949999999999997,0.008944511826433537
37.36855987262299_127.1112318366999_1_180.jpg,0.1904,0.005,0.4277,0.0,0.004,0.0048,0.0,0.0011,0.1337,0.0,0.0505,0.0006,0.0,0.1775,0.0,0.0,0.0,0.0046,0.0,0.0144,0.3725,0.03865761434197492
37.37147278237175_127.1138996127479_1_180.jpg,0.3845,0.0113,0.1629,0.0,0.0,0.0011,0.0002,0.0014,0.2216,0.0002,0.1516,0.0015,0.0,0.0635,0.0,0.0,0.0,0.0001,0.0,0.0139,0.44830000000000003,0.031005953589217955
37.37873300762281_127.1095108656432_0_0.jpg,0.4558,0.0027,0.0035,0.0,0.0007,0.0038,0.0,0.0048,0.0894,0.0034,0.4081,0.0,0.0,0.0275,0.0002,0.0,0.0,0.0002,0.0,0.0072,0.48369999999999996,0.014885228684662634
37.36301377067227_127.1071317607166_0_0.jpg,0.3651,0.0138,0.2343,0.0072,0.0165,0.0001,0.0,0.0048,0.2242,0.0009,0.0875,0.0139,0.001,0.0259,0.0045,0.0,0.0,0.0002,0.0,0.0443,0.3957,0.11195321720187718
37.37327447871174_127.1041915839855_1_180.jpg,0.3861,0.0023,0.1373,0.0,0.0149,0.002,0.0,0.0021,0.1541,0.0075,0.2292,0.0003,0.0,0.0615,0.0028,0.0,0.0,0.0,0.0,0.019500000000000003,0.4504,0.043294752897973146
37.36563994987355_127.1071562255494_1_180.jpg,0.3101,0.0002,0.4057,0.0,0.0,0.0,0.0,0.0063,0.2139,0.0,0.0,0.0238,0.0001,0.0398,0.0,0.0,0.0,0.0002,0.0,0.024,0.35009999999999997,0.06855164652485998
37.37155914365487_127.1138612417162_1_180.jpg,0.1553,0.0,0.6685,0.0001,0.0039,0.0,0.0,0.001,0.0037,0.0,0.0981,0.0001,0.0,0.0689,0.0004,0.0,0.0,0.0,0.0,0.004,0.2246,0.017809359708995064
37.36082408934489_127.1200561406779_0_0.jpg,0.179,0.0041,0.3393,0.0012,0.0,0.0,0.0,0.0074,0.2103,0.0103,0.0453,0.0004,0.0,0.199,0.0,0.0,0.0,0.0,0.0038,0.0083,0.378,0.02195761386874638
37.36970036907902_127.110886647584_1_180.jpg,0.2286,0.0,0.5955,0.0,0.0349,0.0,0.0,0.0044,0.0,0.0,0.0663,0.0004,0.0071,0.0435,0.0,0.0,0.0,0.0193,0.0,0.0353,0.2914,0.1211389116715454
37.37566963211763_127.1051288074352_1_180.jpg,0.4559,0.0051,0.2074,0.0,0.015,0.0027,0.0,0.0042,0.1223,0.0006,0.1795,0.0,0.0,0.006,0.0013,0.0,0.0,0.0,0.0,0.0228,0.4632,0.04922269166085566
37.35714415345048_127.1253385904489_0_0.jpg,0.1823,0.0,0.0032,0.0138,0.0,0.0037,0.0,0.0081,0.6955,0.0253,0.0362,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0037,0.2142,0.01727349545520329
37.35973144124479_127.12270780299_1_180.jpg,0.3839,0.0018,0.2326,0.0,0.0442,0.0001,0.0,0.0014,0.0647,0.0026,0.2314,0.0021,0.0,0.0222,0.0005,0.0127,0.0,0.0,0.0,0.04820000000000001,0.4193,0.1149532197633681
37.36071577406353_127.1143972070981_0_0.jpg,0.2912,0.0701,0.4429,0.0051,0.0,0.0011,0.0,0.0012,0.0196,0.0016,0.1489,0.0,0.0,0.0167,0.0016,0.0,0.0,0.0,0.0,0.0712,0.3095,0.2300477219782812
37.37092755679723_127.113538155186_0_0.jpg,0.3177,0.0497,0.1189,0.0,0.0,0.0014,0.0,0.0129,0.3242,0.0001,0.1114,0.0043,0.0013,0.0307,0.0,0.0,0.0,0.0264,0.0012,0.0566,0.37479999999999997,0.1510134711486896
37.3603383248021_127.1143364192839_0_0.jpg,0.273,0.0061,0.3972,0.0056,0.0,0.0013,0.0,0.0023,0.2046,0.0,0.0134,0.0006,0.0,0.0934,0.0,0.0,0.0,0.0024,0.0,0.008,0.3688,0.021691915152073884
37.36927333331292_127.1042275872058_0_0.jpg,0.4113,0.0025,0.1838,0.0002,0.0044,0.0065,0.0,0.0039,0.1068,0.0141,0.2192,0.0006,0.0,0.0435,0.0028,0.0004,0.0001,0.0,0.0,0.013999999999999999,0.4581,0.030560946166893324
37.35732250616613_127.123995068417_1_180.jpg,0.2765,0.0057,0.0014,0.0,0.0,0.0009,0.0,0.0011,0.3451,0.0364,0.1875,0.0013,0.0,0.1226,0.0001,0.0214,0.0,0.0,0.0,0.0079,0.42060000000000003,0.01878264673645569
37.36933551297855_127.1112531092628_0_0.jpg,0.0835,0.0089,0.7162,0.0,0.0,0.0001,0.0,0.0034,0.0,0.0,0.0258,0.0008,0.0,0.1612,0.0,0.0,0.0,0.0,0.0,0.0098,0.24470000000000003,0.04004887597516969
37.38436851543305_127.1134808028808_0_0.jpg,0.4104,0.0001,0.0232,0.0,0.0116,0.001,0.0,0.0037,0.0732,0.0164,0.4082,0.0,0.0,0.0477,0.0045,0.0,0.0,0.0,0.0,0.0127,0.4626,0.027453464216463
37.37547291111148_127.1049307919674_0_0.jpg,0.4547,0.0045,0.0113,0.0001,0.0093,0.0041,0.0002,0.0025,0.055,0.0108,0.438,0.0,0.0,0.0052,0.0044,0.0,0.0,0.0,0.0,0.0179,0.46449999999999997,0.03853597731759458
37.36134414344047_127.1121287152518_1_180.jpg,0.1907,0.0047,0.1618,0.0,0.0323,0.0001,0.0,0.0002,0.414,0.0343,0.0681,0.0004,0.0,0.0933,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.28400000000000003,0.13204178858525148
37.37043723297617_127.1108879566712_1_180.jpg,0.0042,0.0002,0.0634,0.0264,0.0772,0.0,0.0,0.0021,0.4146,0.0398,0.1624,0.0,0.0,0.2095,0.0,0.0,0.0,0.0002,0.0,0.07740000000000001,0.2139,0.3618496407216423
37.37210684653917_127.1137606915175_1_180.jpg,0.2527,0.0147,0.3197,0.0,0.0,0.0,0.0,0.0019,0.0161,0.0061,0.2382,0.0119,0.0,0.1359,0.0005,0.0,0.0,0.0021,0.0,0.0266,0.3912,0.06799573620721829
37.3660287715206_127.1135552545093_1_180.jpg,0.1987,0.0,0.0007,0.0,0.0474,0.0,0.0013,0.0128,0.6125,0.1242,0.0,0.0,0.0,0.0023,0.0001,0.0,0.0,0.0,0.0,0.0474,0.2024,0.2341885662620244
37.3689366880519_127.1141624005885_0_0.jpg,0.0693,0.0001,0.8899,0.0,0.0,0.0043,0.0,0.0048,0.0,0.0,0.0274,0.0006,0.0,0.0035,0.0,0.0,0.0,0.0002,0.0,0.005,0.073,0.06849221243544609
37.36944144140654_127.1053553790146_1_180.jpg,0.3776,0.0205,0.3567,0.0193,0.0018,0.0016,0.0,0.0093,0.1564,0.0187,0.0259,0.0049,0.0,0.0069,0.0,0.0,0.0,0.0002,0.0,0.0288,0.3847,0.07486333542153517
37.35342292114329_127.1060329620883_0_0.jpg,0.4091,0.0209,0.137,0.004,0.0081,0.0019,0.0,0.0049,0.2203,0.0,0.1786,0.0067,0.0002,0.0082,0.0,0.0,0.0,0.0,0.0001,0.0377,0.4173,0.09034246263488466
37.3644090618432_127.1059419743664_0_0.jpg,0.351,0.0354,0.1586,0.0,0.0096,0.0,0.0,0.0038,0.3237,0.0,0.0697,0.0074,0.0,0.0408,0.0,0.0,0.0,0.0,0.0,0.0524,0.3918,0.1337413636003992
37.37259298100093_127.1137103754583_0_0.jpg,0.1656,0.083,0.4394,0.0,0.0,0.0003,0.0,0.0041,0.0399,0.0,0.1555,0.0,0.0,0.1093,0.0029,0.0,0.0,0.0,0.0,0.0833,0.2778,0.29985493212767417
37.3613933921712_127.1133829520526_1_180.jpg,0.3602,0.012,0.3008,0.0,0.0011,0.0,0.0,0.0072,0.0238,0.0,0.2318,0.0,0.0,0.0631,0.0,0.0,0.0,0.0,0.0,0.0131,0.4233,0.03094724557702439
37.35925673399772_127.1235747627417_0_0.jpg,0.2244,0.0016,0.183,0.0003,0.015,0.0016,0.0,0.0073,0.3352,0.0046,0.0623,0.0007,0.0009,0.1557,0.0002,0.0,0.0,0.0061,0.001,0.0199,0.38639999999999997,0.05150090191277974
37.35680390502812_127.1243878041509_0_0.jpg,0.2438,0.0216,0.012,0.0021,0.0005,0.0003,0.0,0.0147,0.4605,0.0268,0.0977,0.0001,0.0,0.1199,0.0,0.0,0.0,0.0,0.0,0.022500000000000003,0.3637,0.06186400367334707
37.37008992119786_127.111191664266_1_180.jpg,0.0,0.0,0.6926,0.0,0.0,0.0005,0.0,0.0006,0.0,0.0,0.0287,0.0057,0.0,0.0052,0.2666,0.0,0.0,0.0,0.0,0.006200000000000001,0.2718,0.02281080643559075
37.3610894048799_127.1117647125165_0_0.jpg,0.2721,0.0204,0.3405,0.0,0.0,0.0001,0.0001,0.002,0.012,0.0077,0.2257,0.0024,0.0003,0.1159,0.0001,0.0,0.0,0.0007,0.0,0.0229,0.3889,0.058883880473436685
37.38672682847207_127.1126835111329_0_0.jpg,0.3662,0.007,0.02,0.0,0.0552,0.0254,0.0,0.0402,0.1222,0.0093,0.3492,0.0,0.0,0.004,0.0,0.0012,0.0001,0.0,0.0,0.0876,0.37150000000000005,0.23580017281245538
37.36324902549791_127.1211125142562_0_0.jpg,0.3333,0.0229,0.2897,0.0006,0.0174,0.0002,0.0,0.0128,0.1803,0.0006,0.1277,0.0114,0.0,0.0015,0.0016,0.0,0.0,0.0,0.0,0.0519,0.3364,0.15428015969036957
37.37641245652566_127.1065200553845_1_180.jpg,0.379,0.0308,0.2687,0.0,0.0464,0.003,0.0024,0.0073,0.262,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802,0.3814,0.21027737210966935
37.36044167142687_127.1257167582757_1_180.jpg,0.2711,0.0075,0.4237,0.0,0.0,0.0001,0.0,0.013,0.0261,0.0,0.1854,0.0038,0.0,0.0647,0.0,0.0,0.0,0.0044,0.0,0.0114,0.3402,0.03350960167665586
37.3727103008095_127.1111520645333_0_0.jpg,0.2693,0.0,0.0249,0.0013,0.0,0.0,0.0,0.0103,0.6059,0.0,0.0,0.0001,0.0014,0.0869,0.0,0.0,0.0,0.0,0.0,0.0001,0.35619999999999996,0.00028074036849980773
37.37273356061732_127.1146077141676_0_0.jpg,0.1728,0.0065,0.2834,0.0049,0.0003,0.0017,0.0,0.0012,0.1403,0.0002,0.1478,0.0078,0.0,0.2321,0.0007,0.0,0.0,0.0002,0.0,0.0163,0.40580000000000005,0.04016747124822265
37.36025513701166_127.1256927905271_0_0.jpg,0.3033,0.0198,0.3116,0.0316,0.0199,0.0,0.0,0.0048,0.1181,0.0022,0.1437,0.0034,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0431,0.34500000000000003,0.12492717412413297
37.37750324215573_127.1080772918523_0_0.jpg,0.3954,0.0181,0.0099,0.0,0.0104,0.0034,0.0,0.0068,0.0822,0.0001,0.4268,0.0,0.0,0.0405,0.0066,0.0,0.0,0.0,0.0,0.0319,0.4425,0.07209023256444617
37.3710175781298_127.1128221889846_1_180.jpg,0.2659,0.0677,0.0666,0.0,0.0,0.0002,0.0,0.0008,0.405,0.0,0.1264,0.0005,0.0,0.0658,0.0,0.0,0.0,0.0,0.001,0.0694,0.3317,0.20922457273267192
37.37162898214741_127.1120513167565_0_0.jpg,0.3456,0.0014,0.0499,0.0022,0.0644,0.0007,0.0,0.004,0.4003,0.0064,0.1157,0.002,0.0004,0.0069,0.0,0.0,0.0,0.0,0.0,0.0685,0.35250000000000004,0.194325689856199
37.36993696387586_127.1059207820659_1_180.jpg,0.3393,0.0056,0.1189,0.0024,0.0002,0.0,0.0,0.002,0.355,0.0,0.065,0.0092,0.0,0.1023,0.0,0.0,0.0,0.0,0.0001,0.015099999999999999,0.4416,0.034193763148181275
37.3501935506992_127.1063722012734_0_0.jpg,0.4181,0.0051,0.1671,0.0,0.0045,0.0023,0.0001,0.0055,0.1288,0.0,0.2263,0.0006,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0125,0.45970000000000005,0.02719158757540227
37.37260361700991_127.1155815366073_1_180.jpg,0.3455,0.0595,0.0103,0.0,0.0349,0.0148,0.0,0.0074,0.3705,0.0,0.151,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.10919999999999999,0.3515,0.3106676794660613
37.35993274844372_127.1249746541958_1_180.jpg,0.1222,0.0112,0.778,0.0,0.0,0.0001,0.0,0.0041,0.0,0.0,0.0,0.0001,0.0,0.0839,0.0,0.0,0.0,0.0005,0.0,0.011399999999999999,0.2066,0.05517882294858204
37.37083505561247_127.114704499762_0_0.jpg,0.144,0.0271,0.2492,0.0412,0.006,0.0041,0.0,0.0024,0.2618,0.0,0.0436,0.0039,0.0004,0.1984,0.0,0.0,0.0,0.0179,0.0,0.0411,0.36029999999999995,0.11407129039331006
37.3699489883067_127.1070564024336_1_180.jpg,0.3508,0.0172,0.1479,0.0036,0.0,0.0007,0.0,0.0028,0.3556,0.0015,0.0402,0.007,0.0012,0.0706,0.0,0.0001,0.0,0.0005,0.0002,0.025099999999999997,0.422,0.059478532041393264
37.37035468581276_127.1101964280494_0_0.jpg,0.2444,0.0039,0.0043,0.0013,0.0105,0.0003,0.0,0.0142,0.4419,0.0039,0.0985,0.0013,0.0009,0.1503,0.0,0.0,0.0,0.0238,0.0006,0.0166,0.4185,0.03966537714366274
37.36122273563656_127.1181533531168_1_180.jpg,0.2156,0.0002,0.2813,0.0,0.0,0.0034,0.0001,0.0112,0.3745,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.2157,0.016689769634818566
37.35938851536081_127.1253421897194_0_0.jpg,0.1356,0.0374,0.2677,0.0,0.004,0.0166,0.0,0.0118,0.1899,0.0005,0.1338,0.001,0.0,0.2019,0.0,0.0,0.0,0.0,0.0,0.05900000000000001,0.3375,0.17481429684652788
37.37138276649722_127.1135577089573_0_0.jpg,0.2099,0.0037,0.3553,0.0,0.0,0.0015,0.0,0.0054,0.1361,0.0158,0.0891,0.0225,0.0012,0.1564,0.0,0.0,0.0,0.0,0.0031,0.030799999999999998,0.3663,0.08408385453493165
37.36790935988397_127.1072029459932_0_0.jpg,0.2701,0.0154,0.5917,0.013,0.0,0.0017,0.0003,0.0073,0.0131,0.0012,0.0,0.003,0.0,0.0817,0.0,0.0015,0.0,0.0,0.0,0.0201,0.3536,0.05684373064555813
37.3673564219969_127.1068990580133_1_180.jpg,0.247,0.026,0.521,0.0107,0.0281,0.0005,0.0,0.0241,0.0035,0.0,0.0255,0.0022,0.0,0.1101,0.0014,0.0,0.0,0.0,0.0,0.056799999999999996,0.3585,0.1584374938982039
37.35738780312626_127.1250763340302_0_0.jpg,0.2377,0.0,0.6251,0.0,0.0,0.0,0.0,0.0012,0.0301,0.0,0.1013,0.0,0.0,0.0034,0.0011,0.0,0.0,0.0,0.0,0.0,0.2422,0.0
37.36071577406353_127.1143972070981_1_180.jpg,0.2912,0.0701,0.4429,0.0051,0.0,0.0011,0.0,0.0012,0.0196,0.0016,0.1489,0.0,0.0,0.0167,0.0016,0.0,0.0,0.0,0.0,0.0712,0.3095,0.2300477219782812
37.36062813348794_127.1132860828749_1_180.jpg,0.3437,0.0508,0.3042,0.0,0.0083,0.0011,0.0,0.004,0.0179,0.0,0.2473,0.0018,0.0,0.0086,0.001,0.0006,0.0,0.0087,0.002,0.064,0.36260000000000003,0.1765025468765944
37.36946650168084_127.1181118755699_1_180.jpg,0.2419,0.0022,0.5204,0.0039,0.0,0.0001,0.0,0.004,0.0833,0.0159,0.0,0.0006,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,0.0029,0.36970000000000003,0.00784417678069575
37.37251493764087_127.1148577365371_0_0.jpg,0.2069,0.1462,0.406,0.0042,0.0032,0.0,0.0,0.0094,0.0689,0.0,0.1112,0.0022,0.0,0.0418,0.0,0.0,0.0,0.0,0.0,0.1516,0.2487,0.6095673117518627
37.36717331732127_127.1068994671256_1_180.jpg,0.2863,0.0578,0.4843,0.0405,0.0015,0.0005,0.0006,0.0218,0.0,0.0,0.0771,0.0007,0.0,0.0279,0.0009,0.0,0.0,0.0,0.0,0.0605,0.3157,0.19163702363945634
37.35844802199321_127.1231815317667_0_0.jpg,0.3119,0.0011,0.1473,0.0,0.0008,0.0042,0.0,0.004,0.2029,0.0006,0.1877,0.002,0.0005,0.1371,0.0,0.0,0.0,0.0,0.0,0.0081,0.449,0.01804004890857704
37.38247958952466_127.1124604805911_0_0.jpg,0.4061,0.0097,0.0923,0.0322,0.0006,0.0085,0.0,0.004,0.008,0.0058,0.4065,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0188,0.4324,0.04347816031877817
37.3704877202758_127.1101791642948_0_0.jpg,0.0522,0.0,0.0037,0.0,0.1249,0.0005,0.0,0.0024,0.5454,0.0,0.0,0.0052,0.0,0.2656,0.0,0.0,0.0,0.0,0.0,0.1306,0.3178,0.4109489900912835
37.3697090125825_127.111198046039_1_180.jpg,0.1579,0.0053,0.6513,0.0,0.0,0.0,0.0,0.0012,0.0001,0.0,0.0212,0.0109,0.0,0.1466,0.0001,0.0,0.0053,0.0,0.0,0.0162,0.3099,0.05227475871326649
37.37072310021159_127.1126943926495_1_180.jpg,0.2441,0.012,0.4634,0.0,0.0001,0.0002,0.0,0.0064,0.0014,0.0,0.1748,0.0026,0.0001,0.0951,0.0,0.0,0.0,0.0,0.0,0.0149,0.3392,0.0439267572913995
37.36852180488736_127.1077366696934_0_0.jpg,0.3326,0.0277,0.3624,0.0004,0.0537,0.0072,0.0013,0.0044,0.0493,0.0,0.1354,0.0145,0.0019,0.0044,0.0026,0.0021,0.0,0.0,0.0001,0.1032,0.343,0.3008737583855441
37.36929671022701_127.1102287464415_0_0.jpg,0.201,0.001,0.5237,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.1442,0.0283,0.0,0.0976,0.0,0.0018,0.0,0.0,0.0,0.0293,0.3004,0.0975362931548164
37.37242978060794_127.1067113570458_1_180.jpg,0.2469,0.0191,0.4125,0.0,0.1183,0.0,0.0,0.0022,0.1194,0.0005,0.0273,0.0003,0.0,0.0465,0.007,0.0,0.0,0.0,0.0,0.1377,0.3004,0.45838728899038284
37.36166426913311_127.1136839492864_0_0.jpg,0.2032,0.0802,0.4581,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.1344,0.0086,0.0129,0.0462,0.0486,0.0,0.0,0.0,0.0,0.08879999999999999,0.298,0.2979855772296066
37.36852875295583_127.1056962578517_0_0.jpg,0.3518,0.0764,0.1951,0.0,0.0004,0.0151,0.0,0.0052,0.2811,0.0001,0.0604,0.0007,0.0,0.0075,0.0,0.0062,0.0,0.0,0.0,0.0926,0.3655,0.2533508800249521
37.38304819072013_127.1129391854314_1_180.jpg,0.2073,0.0,0.0071,0.3897,0.0,0.0128,0.0003,0.0054,0.0097,0.0,0.3595,0.0,0.0,0.0055,0.0027,0.0,0.0,0.0,0.0,0.0128,0.21580000000000002,0.05931390494019953
37.36568981218468_127.10774190627_0_0.jpg,0.1885,0.0634,0.2491,0.0,0.0,0.0,0.0,0.0041,0.3727,0.0,0.0,0.0001,0.0,0.1173,0.0,0.0,0.0,0.0028,0.002,0.0655,0.3086,0.21224817806812035
37.37052468285385_127.1143934436548_1_180.jpg,0.2252,0.0581,0.1925,0.0,0.0,0.0005,0.0,0.0039,0.2,0.0,0.1695,0.0024,0.0002,0.1437,0.0034,0.0005,0.0,0.0,0.0,0.061,0.3728,0.16362617053065845
37.36968288497554_127.1131673688662_1_180.jpg,0.3381,0.0123,0.1793,0.0,0.0174,0.0022,0.0,0.0018,0.3267,0.0,0.0381,0.0038,0.0,0.0791,0.0011,0.0,0.0,0.0,0.0,0.035699999999999996,0.4183,0.08534524182347161
37.36672838632141_127.1122030046387_1_180.jpg,0.2869,0.0012,0.2961,0.0026,0.0,0.0,0.0,0.0043,0.1741,0.0083,0.0818,0.0002,0.0001,0.1444,0.0,0.0,0.0,0.0,0.0,0.0014,0.4313,0.0032459929376467945
37.36196512537617_127.1059939322972_0_0.jpg,0.3897,0.0128,0.2521,0.0,0.0,0.0003,0.0,0.0034,0.1931,0.0,0.1066,0.0069,0.0,0.0323,0.0028,0.0,0.0,0.0,0.0,0.02,0.4248,0.0470808684536995
37.36165274267553_127.11402454345_0_0.jpg,0.2911,0.0109,0.2005,0.0011,0.0013,0.0093,0.0005,0.0015,0.3655,0.0,0.0077,0.0014,0.0,0.1078,0.0009,0.0,0.0,0.0003,0.0002,0.023099999999999996,0.4006,0.05766336080039739
37.35917251845141_127.12691210898_0_0.jpg,0.2196,0.0,0.6234,0.0,0.0034,0.0008,0.0,0.0013,0.0368,0.0,0.1063,0.0035,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0077,0.22449999999999998,0.03429828820361602
37.36642505481842_127.1060400807272_1_180.jpg,0.4174,0.0089,0.2962,0.002,0.0,0.0007,0.0,0.003,0.126,0.0016,0.1068,0.0133,0.0004,0.0236,0.0,0.0,0.0,0.0,0.0,0.022899999999999997,0.441,0.05192731989269865
37.36786558080941_127.1059387832482_0_0.jpg,0.3978,0.0292,0.3567,0.0,0.0,0.0073,0.0,0.01,0.1218,0.0,0.0702,0.0064,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0429,0.3984,0.10768045260930571
37.36669663245156_127.1066241340243_1_180.jpg,0.3313,0.0203,0.221,0.0,0.0,0.0016,0.0,0.0041,0.3944,0.0,0.0048,0.0217,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.044,0.3317,0.13264958501783233
37.37128297827109_127.1137084119041_0_0.jpg,0.2371,0.0012,0.2639,0.0,0.0,0.0009,0.0,0.0012,0.2833,0.0044,0.0186,0.0008,0.0,0.1837,0.0,0.0,0.0,0.0046,0.0003,0.0031999999999999997,0.4254,0.0075223142399759284
37.3727573270278_127.1040952752833_1_180.jpg,0.4017,0.0028,0.1793,0.0,0.0,0.0173,0.0,0.0029,0.1274,0.0061,0.2066,0.0004,0.0,0.0475,0.008,0.0,0.0,0.0,0.0,0.0205,0.4572,0.04483804716087673
