Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.36852389379411_127.1071300424504_1_180.jpg,0.342,0.0399,0.3277,0.0002,0.0016,0.0038,0.0001,0.0026,0.1397,0.0002,0.0898,0.0062,0.0,0.0461,0.0,0.0,0.0,0.0,0.0,127.1071300424504,37.36852389379411
37.36162476389271_127.1129350946497_0_0.jpg,0.228,0.0049,0.2512,0.0,0.0193,0.0003,0.0,0.0045,0.2097,0.0564,0.1616,0.0003,0.0,0.0635,0.0003,0.0,0.0,0.0,0.0,127.1129350946497,37.36162476389271
37.35738780312626_127.1250763340302_1_180.jpg,0.1561,0.0038,0.0779,0.0031,0.0042,0.0,0.0001,0.0035,0.3725,0.2014,0.1674,0.0019,0.0,0.0068,0.0014,0.0,0.0,0.0,0.0,127.1250763340302,37.35738780312626
37.36345646294968_127.106319425383_0_0.jpg,0.3214,0.0087,0.464,0.0,0.0,0.0033,0.0,0.0073,0.1522,0.0005,0.0002,0.0217,0.0,0.0204,0.0002,0.0,0.0,0.0,0.0,127.106319425383,37.36345646294968
37.36855722266562_127.1134924206125_0_0.jpg,0.3339,0.0185,0.0121,0.0026,0.0164,0.0,0.0,0.0068,0.5635,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0,0.0,127.1134924206125,37.36855722266562
37.35970989607296_127.1204699222392_1_180.jpg,0.0878,0.005,0.2149,0.0,0.0,0.0,0.0,0.0012,0.3683,0.01,0.0002,0.0016,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,127.1204699222392,37.35970989607296
37.35856193058014_127.1247290841266_1_180.jpg,0.2054,0.0356,0.1476,0.0028,0.0168,0.0,0.0,0.0051,0.3346,0.0944,0.1068,0.0043,0.0,0.0466,0.0,0.0,0.0,0.0,0.0,127.1247290841266,37.35856193058014
37.36461534529867_127.1173132440832_0_0.jpg,0.1514,0.022,0.4267,0.0081,0.0078,0.0,0.0,0.0062,0.1138,0.1777,0.0193,0.0,0.0,0.0668,0.0001,0.0,0.0,0.0,0.0,127.1173132440832,37.36461534529867
37.356952421587_127.1254176925568_0_0.jpg,0.2517,0.0007,0.1608,0.0443,0.0146,0.0,0.0,0.0014,0.445,0.0023,0.0524,0.0,0.0,0.0269,0.0,0.0,0.0,0.0,0.0,127.1254176925568,37.356952421587
37.36933631387776_127.1127515819464_0_0.jpg,0.0683,0.0,0.4622,0.0,0.0,0.0,0.0,0.0014,0.2099,0.0011,0.0225,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0066,127.1127515819464,37.36933631387776
37.36283811295369_127.1120977067737_0_0.jpg,0.2368,0.0284,0.09,0.0001,0.0095,0.0049,0.0,0.0052,0.4224,0.0373,0.0417,0.0013,0.0,0.1211,0.0013,0.0,0.0,0.0,0.0,127.1120977067737,37.36283811295369
37.38461180168272_127.1132344574409_1_180.jpg,0.4596,0.0003,0.0207,0.0,0.0052,0.0046,0.0003,0.006,0.0742,0.0089,0.4167,0.0,0.0002,0.0025,0.0005,0.0,0.0,0.0,0.0003,127.1132344574409,37.38461180168272
37.3634549917779_127.1200864094766_1_180.jpg,0.297,0.037,0.0074,0.0082,0.0604,0.0,0.0,0.0039,0.5857,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1200864094766,37.3634549917779
37.36134562422416_127.1144201968234_1_180.jpg,0.2634,0.0375,0.5089,0.0196,0.0002,0.0002,0.0,0.0044,0.0034,0.0,0.1416,0.0109,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,127.1144201968234,37.36134562422416
37.36970036907902_127.110886647584_0_0.jpg,0.163,0.0005,0.6445,0.0,0.0,0.0048,0.0,0.0075,0.0,0.0,0.0426,0.0009,0.0,0.1297,0.0041,0.0,0.0,0.0017,0.0006,127.110886647584,37.36970036907902
37.36855973999175_127.1124596624293_1_180.jpg,0.1958,0.0286,0.0191,0.0445,0.0194,0.0058,0.0,0.0089,0.4979,0.0,0.0116,0.0436,0.0,0.1246,0.0001,0.0,0.0,0.0,0.0001,127.1124596624293,37.36855973999175
37.35680390502812_127.1243878041509_1_180.jpg,0.2339,0.0043,0.2421,0.0003,0.0,0.0015,0.0001,0.0026,0.2148,0.0083,0.1311,0.0016,0.0,0.1593,0.0,0.0,0.0,0.0,0.0,127.1243878041509,37.35680390502812
37.37312752186777_127.1126734477741_1_180.jpg,0.293,0.052,0.3976,0.0,0.0055,0.0,0.0,0.0057,0.0008,0.0,0.2021,0.0013,0.0,0.0418,0.0,0.0,0.0,0.0,0.0002,127.1126734477741,37.37312752186777
37.37200338824088_127.112185414097_1_180.jpg,0.2096,0.0059,0.0514,0.0,0.0,0.0053,0.0,0.0013,0.2755,0.0,0.2876,0.0012,0.0,0.1618,0.0002,0.0,0.0,0.0,0.0,127.112185414097,37.37200338824088
37.36346578279365_127.1123247474339_1_180.jpg,0.3849,0.0071,0.2533,0.0094,0.0182,0.0055,0.0,0.0032,0.2005,0.0124,0.0768,0.0,0.0,0.0251,0.0,0.0036,0.0,0.0,0.0,127.1123247474339,37.36346578279365
37.37242817203104_127.108099710838_1_180.jpg,0.2689,0.0001,0.2566,0.0,0.0,0.0024,0.0008,0.0041,0.1166,0.1585,0.1824,0.0,0.0,0.0062,0.0036,0.0,0.0,0.0,0.0,127.108099710838,37.37242817203104
37.36855987262299_127.1112318366999_1_180.jpg,0.1904,0.005,0.4277,0.0,0.004,0.0048,0.0,0.0011,0.1337,0.0,0.0505,0.0006,0.0,0.1775,0.0,0.0,0.0,0.0046,0.0,127.1112318366999,37.36855987262299
37.37147278237175_127.1138996127479_1_180.jpg,0.3845,0.0113,0.1629,0.0,0.0,0.0011,0.0002,0.0014,0.2216,0.0002,0.1516,0.0015,0.0,0.0635,0.0,0.0,0.0,0.0001,0.0,127.1138996127479,37.37147278237175
37.37873300762281_127.1095108656432_0_0.jpg,0.4558,0.0027,0.0035,0.0,0.0007,0.0038,0.0,0.0048,0.0894,0.0034,0.4081,0.0,0.0,0.0275,0.0002,0.0,0.0,0.0002,0.0,127.1095108656432,37.37873300762281
37.36301377067227_127.1071317607166_0_0.jpg,0.3651,0.0138,0.2343,0.0072,0.0165,0.0001,0.0,0.0048,0.2242,0.0009,0.0875,0.0139,0.001,0.0259,0.0045,0.0,0.0,0.0002,0.0,127.1071317607166,37.36301377067227
37.37327447871174_127.1041915839855_1_180.jpg,0.3861,0.0023,0.1373,0.0,0.0149,0.002,0.0,0.0021,0.1541,0.0075,0.2292,0.0003,0.0,0.0615,0.0028,0.0,0.0,0.0,0.0,127.1041915839855,37.37327447871174
37.36563994987355_127.1071562255494_1_180.jpg,0.3101,0.0002,0.4057,0.0,0.0,0.0,0.0,0.0063,0.2139,0.0,0.0,0.0238,0.0001,0.0398,0.0,0.0,0.0,0.0002,0.0,127.1071562255494,37.36563994987355
37.37155914365487_127.1138612417162_1_180.jpg,0.1553,0.0,0.6685,0.0001,0.0039,0.0,0.0,0.001,0.0037,0.0,0.0981,0.0001,0.0,0.0689,0.0004,0.0,0.0,0.0,0.0,127.1138612417162,37.37155914365487
37.36082408934489_127.1200561406779_0_0.jpg,0.179,0.0041,0.3393,0.0012,0.0,0.0,0.0,0.0074,0.2103,0.0103,0.0453,0.0004,0.0,0.199,0.0,0.0,0.0,0.0,0.0038,127.1200561406779,37.36082408934489
37.36970036907902_127.110886647584_1_180.jpg,0.2286,0.0,0.5955,0.0,0.0349,0.0,0.0,0.0044,0.0,0.0,0.0663,0.0004,0.0071,0.0435,0.0,0.0,0.0,0.0193,0.0,127.110886647584,37.36970036907902
37.37566963211763_127.1051288074352_1_180.jpg,0.4559,0.0051,0.2074,0.0,0.015,0.0027,0.0,0.0042,0.1223,0.0006,0.1795,0.0,0.0,0.006,0.0013,0.0,0.0,0.0,0.0,127.1051288074352,37.37566963211763
37.35714415345048_127.1253385904489_0_0.jpg,0.1823,0.0,0.0032,0.0138,0.0,0.0037,0.0,0.0081,0.6955,0.0253,0.0362,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,127.1253385904489,37.35714415345048
37.35973144124479_127.12270780299_1_180.jpg,0.3839,0.0018,0.2326,0.0,0.0442,0.0001,0.0,0.0014,0.0647,0.0026,0.2314,0.0021,0.0,0.0222,0.0005,0.0127,0.0,0.0,0.0,127.12270780299,37.35973144124479
37.36071577406353_127.1143972070981_0_0.jpg,0.2912,0.0701,0.4429,0.0051,0.0,0.0011,0.0,0.0012,0.0196,0.0016,0.1489,0.0,0.0,0.0167,0.0016,0.0,0.0,0.0,0.0,127.1143972070981,37.36071577406353
37.37092755679723_127.113538155186_0_0.jpg,0.3177,0.0497,0.1189,0.0,0.0,0.0014,0.0,0.0129,0.3242,0.0001,0.1114,0.0043,0.0013,0.0307,0.0,0.0,0.0,0.0264,0.0012,127.113538155186,37.37092755679723
37.3603383248021_127.1143364192839_0_0.jpg,0.273,0.0061,0.3972,0.0056,0.0,0.0013,0.0,0.0023,0.2046,0.0,0.0134,0.0006,0.0,0.0934,0.0,0.0,0.0,0.0024,0.0,127.1143364192839,37.3603383248021
37.36927333331292_127.1042275872058_0_0.jpg,0.4113,0.0025,0.1838,0.0002,0.0044,0.0065,0.0,0.0039,0.1068,0.0141,0.2192,0.0006,0.0,0.0435,0.0028,0.0004,0.0001,0.0,0.0,127.1042275872058,37.36927333331292
37.35732250616613_127.123995068417_1_180.jpg,0.2765,0.0057,0.0014,0.0,0.0,0.0009,0.0,0.0011,0.3451,0.0364,0.1875,0.0013,0.0,0.1226,0.0001,0.0214,0.0,0.0,0.0,127.123995068417,37.35732250616613
37.36933551297855_127.1112531092628_0_0.jpg,0.0835,0.0089,0.7162,0.0,0.0,0.0001,0.0,0.0034,0.0,0.0,0.0258,0.0008,0.0,0.1612,0.0,0.0,0.0,0.0,0.0,127.1112531092628,37.36933551297855
37.38436851543305_127.1134808028808_0_0.jpg,0.4104,0.0001,0.0232,0.0,0.0116,0.001,0.0,0.0037,0.0732,0.0164,0.4082,0.0,0.0,0.0477,0.0045,0.0,0.0,0.0,0.0,127.1134808028808,37.38436851543305
37.37547291111148_127.1049307919674_0_0.jpg,0.4547,0.0045,0.0113,0.0001,0.0093,0.0041,0.0002,0.0025,0.055,0.0108,0.438,0.0,0.0,0.0052,0.0044,0.0,0.0,0.0,0.0,127.1049307919674,37.37547291111148
37.36134414344047_127.1121287152518_1_180.jpg,0.1907,0.0047,0.1618,0.0,0.0323,0.0001,0.0,0.0002,0.414,0.0343,0.0681,0.0004,0.0,0.0933,0.0,0.0,0.0,0.0,0.0,127.1121287152518,37.36134414344047
37.37043723297617_127.1108879566712_1_180.jpg,0.0042,0.0002,0.0634,0.0264,0.0772,0.0,0.0,0.0021,0.4146,0.0398,0.1624,0.0,0.0,0.2095,0.0,0.0,0.0,0.0002,0.0,127.1108879566712,37.37043723297617
37.37210684653917_127.1137606915175_1_180.jpg,0.2527,0.0147,0.3197,0.0,0.0,0.0,0.0,0.0019,0.0161,0.0061,0.2382,0.0119,0.0,0.1359,0.0005,0.0,0.0,0.0021,0.0,127.1137606915175,37.37210684653917
37.3660287715206_127.1135552545093_1_180.jpg,0.1987,0.0,0.0007,0.0,0.0474,0.0,0.0013,0.0128,0.6125,0.1242,0.0,0.0,0.0,0.0023,0.0001,0.0,0.0,0.0,0.0,127.1135552545093,37.3660287715206
37.3689366880519_127.1141624005885_0_0.jpg,0.0693,0.0001,0.8899,0.0,0.0,0.0043,0.0,0.0048,0.0,0.0,0.0274,0.0006,0.0,0.0035,0.0,0.0,0.0,0.0002,0.0,127.1141624005885,37.3689366880519
37.36944144140654_127.1053553790146_1_180.jpg,0.3776,0.0205,0.3567,0.0193,0.0018,0.0016,0.0,0.0093,0.1564,0.0187,0.0259,0.0049,0.0,0.0069,0.0,0.0,0.0,0.0002,0.0,127.1053553790146,37.36944144140654
37.35342292114329_127.1060329620883_0_0.jpg,0.4091,0.0209,0.137,0.004,0.0081,0.0019,0.0,0.0049,0.2203,0.0,0.1786,0.0067,0.0002,0.0082,0.0,0.0,0.0,0.0,0.0001,127.1060329620883,37.35342292114329
37.3644090618432_127.1059419743664_0_0.jpg,0.351,0.0354,0.1586,0.0,0.0096,0.0,0.0,0.0038,0.3237,0.0,0.0697,0.0074,0.0,0.0408,0.0,0.0,0.0,0.0,0.0,127.1059419743664,37.3644090618432
37.37259298100093_127.1137103754583_0_0.jpg,0.1656,0.083,0.4394,0.0,0.0,0.0003,0.0,0.0041,0.0399,0.0,0.1555,0.0,0.0,0.1093,0.0029,0.0,0.0,0.0,0.0,127.1137103754583,37.37259298100093
37.3613933921712_127.1133829520526_1_180.jpg,0.3602,0.012,0.3008,0.0,0.0011,0.0,0.0,0.0072,0.0238,0.0,0.2318,0.0,0.0,0.0631,0.0,0.0,0.0,0.0,0.0,127.1133829520526,37.3613933921712
37.35925673399772_127.1235747627417_0_0.jpg,0.2244,0.0016,0.183,0.0003,0.015,0.0016,0.0,0.0073,0.3352,0.0046,0.0623,0.0007,0.0009,0.1557,0.0002,0.0,0.0,0.0061,0.001,127.1235747627417,37.35925673399772
37.35680390502812_127.1243878041509_0_0.jpg,0.2438,0.0216,0.012,0.0021,0.0005,0.0003,0.0,0.0147,0.4605,0.0268,0.0977,0.0001,0.0,0.1199,0.0,0.0,0.0,0.0,0.0,127.1243878041509,37.35680390502812
37.37008992119786_127.111191664266_1_180.jpg,0.0,0.0,0.6926,0.0,0.0,0.0005,0.0,0.0006,0.0,0.0,0.0287,0.0057,0.0,0.0052,0.2666,0.0,0.0,0.0,0.0,127.111191664266,37.37008992119786
37.3610894048799_127.1117647125165_0_0.jpg,0.2721,0.0204,0.3405,0.0,0.0,0.0001,0.0001,0.002,0.012,0.0077,0.2257,0.0024,0.0003,0.1159,0.0001,0.0,0.0,0.0007,0.0,127.1117647125165,37.3610894048799
37.38672682847207_127.1126835111329_0_0.jpg,0.3662,0.007,0.02,0.0,0.0552,0.0254,0.0,0.0402,0.1222,0.0093,0.3492,0.0,0.0,0.004,0.0,0.0012,0.0001,0.0,0.0,127.1126835111329,37.38672682847207
37.36324902549791_127.1211125142562_0_0.jpg,0.3333,0.0229,0.2897,0.0006,0.0174,0.0002,0.0,0.0128,0.1803,0.0006,0.1277,0.0114,0.0,0.0015,0.0016,0.0,0.0,0.0,0.0,127.1211125142562,37.36324902549791
37.37641245652566_127.1065200553845_1_180.jpg,0.379,0.0308,0.2687,0.0,0.0464,0.003,0.0024,0.0073,0.262,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1065200553845,37.37641245652566
37.36044167142687_127.1257167582757_1_180.jpg,0.2711,0.0075,0.4237,0.0,0.0,0.0001,0.0,0.013,0.0261,0.0,0.1854,0.0038,0.0,0.0647,0.0,0.0,0.0,0.0044,0.0,127.1257167582757,37.36044167142687
37.3727103008095_127.1111520645333_0_0.jpg,0.2693,0.0,0.0249,0.0013,0.0,0.0,0.0,0.0103,0.6059,0.0,0.0,0.0001,0.0014,0.0869,0.0,0.0,0.0,0.0,0.0,127.1111520645333,37.3727103008095
37.37273356061732_127.1146077141676_0_0.jpg,0.1728,0.0065,0.2834,0.0049,0.0003,0.0017,0.0,0.0012,0.1403,0.0002,0.1478,0.0078,0.0,0.2321,0.0007,0.0,0.0,0.0002,0.0,127.1146077141676,37.37273356061732
37.36025513701166_127.1256927905271_0_0.jpg,0.3033,0.0198,0.3116,0.0316,0.0199,0.0,0.0,0.0048,0.1181,0.0022,0.1437,0.0034,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,127.1256927905271,37.36025513701166
37.37750324215573_127.1080772918523_0_0.jpg,0.3954,0.0181,0.0099,0.0,0.0104,0.0034,0.0,0.0068,0.0822,0.0001,0.4268,0.0,0.0,0.0405,0.0066,0.0,0.0,0.0,0.0,127.1080772918523,37.37750324215573
37.3710175781298_127.1128221889846_1_180.jpg,0.2659,0.0677,0.0666,0.0,0.0,0.0002,0.0,0.0008,0.405,0.0,0.1264,0.0005,0.0,0.0658,0.0,0.0,0.0,0.0,0.001,127.1128221889846,37.3710175781298
37.37162898214741_127.1120513167565_0_0.jpg,0.3456,0.0014,0.0499,0.0022,0.0644,0.0007,0.0,0.004,0.4003,0.0064,0.1157,0.002,0.0004,0.0069,0.0,0.0,0.0,0.0,0.0,127.1120513167565,37.37162898214741
37.36993696387586_127.1059207820659_1_180.jpg,0.3393,0.0056,0.1189,0.0024,0.0002,0.0,0.0,0.002,0.355,0.0,0.065,0.0092,0.0,0.1023,0.0,0.0,0.0,0.0,0.0001,127.1059207820659,37.36993696387586
37.3501935506992_127.1063722012734_0_0.jpg,0.4181,0.0051,0.1671,0.0,0.0045,0.0023,0.0001,0.0055,0.1288,0.0,0.2263,0.0006,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,127.1063722012734,37.3501935506992
37.37260361700991_127.1155815366073_1_180.jpg,0.3455,0.0595,0.0103,0.0,0.0349,0.0148,0.0,0.0074,0.3705,0.0,0.151,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,127.1155815366073,37.37260361700991
37.35993274844372_127.1249746541958_1_180.jpg,0.1222,0.0112,0.778,0.0,0.0,0.0001,0.0,0.0041,0.0,0.0,0.0,0.0001,0.0,0.0839,0.0,0.0,0.0,0.0005,0.0,127.1249746541958,37.35993274844372
37.37083505561247_127.114704499762_0_0.jpg,0.144,0.0271,0.2492,0.0412,0.006,0.0041,0.0,0.0024,0.2618,0.0,0.0436,0.0039,0.0004,0.1984,0.0,0.0,0.0,0.0179,0.0,127.114704499762,37.37083505561247
37.3699489883067_127.1070564024336_1_180.jpg,0.3508,0.0172,0.1479,0.0036,0.0,0.0007,0.0,0.0028,0.3556,0.0015,0.0402,0.007,0.0012,0.0706,0.0,0.0001,0.0,0.0005,0.0002,127.1070564024336,37.3699489883067
37.37035468581276_127.1101964280494_0_0.jpg,0.2444,0.0039,0.0043,0.0013,0.0105,0.0003,0.0,0.0142,0.4419,0.0039,0.0985,0.0013,0.0009,0.1503,0.0,0.0,0.0,0.0238,0.0006,127.1101964280494,37.37035468581276
37.36122273563656_127.1181533531168_1_180.jpg,0.2156,0.0002,0.2813,0.0,0.0,0.0034,0.0001,0.0112,0.3745,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1181533531168,37.36122273563656
37.35938851536081_127.1253421897194_0_0.jpg,0.1356,0.0374,0.2677,0.0,0.004,0.0166,0.0,0.0118,0.1899,0.0005,0.1338,0.001,0.0,0.2019,0.0,0.0,0.0,0.0,0.0,127.1253421897194,37.35938851536081
37.37138276649722_127.1135577089573_0_0.jpg,0.2099,0.0037,0.3553,0.0,0.0,0.0015,0.0,0.0054,0.1361,0.0158,0.0891,0.0225,0.0012,0.1564,0.0,0.0,0.0,0.0,0.0031,127.1135577089573,37.37138276649722
37.36790935988397_127.1072029459932_0_0.jpg,0.2701,0.0154,0.5917,0.013,0.0,0.0017,0.0003,0.0073,0.0131,0.0012,0.0,0.003,0.0,0.0817,0.0,0.0015,0.0,0.0,0.0,127.1072029459932,37.36790935988397
37.3673564219969_127.1068990580133_1_180.jpg,0.247,0.026,0.521,0.0107,0.0281,0.0005,0.0,0.0241,0.0035,0.0,0.0255,0.0022,0.0,0.1101,0.0014,0.0,0.0,0.0,0.0,127.1068990580133,37.3673564219969
37.35738780312626_127.1250763340302_0_0.jpg,0.2377,0.0,0.6251,0.0,0.0,0.0,0.0,0.0012,0.0301,0.0,0.1013,0.0,0.0,0.0034,0.0011,0.0,0.0,0.0,0.0,127.1250763340302,37.35738780312626
37.36071577406353_127.1143972070981_1_180.jpg,0.2912,0.0701,0.4429,0.0051,0.0,0.0011,0.0,0.0012,0.0196,0.0016,0.1489,0.0,0.0,0.0167,0.0016,0.0,0.0,0.0,0.0,127.1143972070981,37.36071577406353
37.36062813348794_127.1132860828749_1_180.jpg,0.3437,0.0508,0.3042,0.0,0.0083,0.0011,0.0,0.004,0.0179,0.0,0.2473,0.0018,0.0,0.0086,0.001,0.0006,0.0,0.0087,0.002,127.1132860828749,37.36062813348794
37.36946650168084_127.1181118755699_1_180.jpg,0.2419,0.0022,0.5204,0.0039,0.0,0.0001,0.0,0.004,0.0833,0.0159,0.0,0.0006,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,127.1181118755699,37.36946650168084
37.37251493764087_127.1148577365371_0_0.jpg,0.2069,0.1462,0.406,0.0042,0.0032,0.0,0.0,0.0094,0.0689,0.0,0.1112,0.0022,0.0,0.0418,0.0,0.0,0.0,0.0,0.0,127.1148577365371,37.37251493764087
37.36717331732127_127.1068994671256_1_180.jpg,0.2863,0.0578,0.4843,0.0405,0.0015,0.0005,0.0006,0.0218,0.0,0.0,0.0771,0.0007,0.0,0.0279,0.0009,0.0,0.0,0.0,0.0,127.1068994671256,37.36717331732127
37.35844802199321_127.1231815317667_0_0.jpg,0.3119,0.0011,0.1473,0.0,0.0008,0.0042,0.0,0.004,0.2029,0.0006,0.1877,0.002,0.0005,0.1371,0.0,0.0,0.0,0.0,0.0,127.1231815317667,37.35844802199321
37.38247958952466_127.1124604805911_0_0.jpg,0.4061,0.0097,0.0923,0.0322,0.0006,0.0085,0.0,0.004,0.008,0.0058,0.4065,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,127.1124604805911,37.38247958952466
37.3704877202758_127.1101791642948_0_0.jpg,0.0522,0.0,0.0037,0.0,0.1249,0.0005,0.0,0.0024,0.5454,0.0,0.0,0.0052,0.0,0.2656,0.0,0.0,0.0,0.0,0.0,127.1101791642948,37.3704877202758
37.3697090125825_127.111198046039_1_180.jpg,0.1579,0.0053,0.6513,0.0,0.0,0.0,0.0,0.0012,0.0001,0.0,0.0212,0.0109,0.0,0.1466,0.0001,0.0,0.0053,0.0,0.0,127.111198046039,37.3697090125825
37.37072310021159_127.1126943926495_1_180.jpg,0.2441,0.012,0.4634,0.0,0.0001,0.0002,0.0,0.0064,0.0014,0.0,0.1748,0.0026,0.0001,0.0951,0.0,0.0,0.0,0.0,0.0,127.1126943926495,37.37072310021159
37.36852180488736_127.1077366696934_0_0.jpg,0.3326,0.0277,0.3624,0.0004,0.0537,0.0072,0.0013,0.0044,0.0493,0.0,0.1354,0.0145,0.0019,0.0044,0.0026,0.0021,0.0,0.0,0.0001,127.1077366696934,37.36852180488736
37.36929671022701_127.1102287464415_0_0.jpg,0.201,0.001,0.5237,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.1442,0.0283,0.0,0.0976,0.0,0.0018,0.0,0.0,0.0,127.1102287464415,37.36929671022701
37.37242978060794_127.1067113570458_1_180.jpg,0.2469,0.0191,0.4125,0.0,0.1183,0.0,0.0,0.0022,0.1194,0.0005,0.0273,0.0003,0.0,0.0465,0.007,0.0,0.0,0.0,0.0,127.1067113570458,37.37242978060794
37.36166426913311_127.1136839492864_0_0.jpg,0.2032,0.0802,0.4581,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.1344,0.0086,0.0129,0.0462,0.0486,0.0,0.0,0.0,0.0,127.1136839492864,37.36166426913311
37.36852875295583_127.1056962578517_0_0.jpg,0.3518,0.0764,0.1951,0.0,0.0004,0.0151,0.0,0.0052,0.2811,0.0001,0.0604,0.0007,0.0,0.0075,0.0,0.0062,0.0,0.0,0.0,127.1056962578517,37.36852875295583
37.38304819072013_127.1129391854314_1_180.jpg,0.2073,0.0,0.0071,0.3897,0.0,0.0128,0.0003,0.0054,0.0097,0.0,0.3595,0.0,0.0,0.0055,0.0027,0.0,0.0,0.0,0.0,127.1129391854314,37.38304819072013
37.36568981218468_127.10774190627_0_0.jpg,0.1885,0.0634,0.2491,0.0,0.0,0.0,0.0,0.0041,0.3727,0.0,0.0,0.0001,0.0,0.1173,0.0,0.0,0.0,0.0028,0.002,127.10774190627,37.36568981218468
37.37052468285385_127.1143934436548_1_180.jpg,0.2252,0.0581,0.1925,0.0,0.0,0.0005,0.0,0.0039,0.2,0.0,0.1695,0.0024,0.0002,0.1437,0.0034,0.0005,0.0,0.0,0.0,127.1143934436548,37.37052468285385
37.36968288497554_127.1131673688662_1_180.jpg,0.3381,0.0123,0.1793,0.0,0.0174,0.0022,0.0,0.0018,0.3267,0.0,0.0381,0.0038,0.0,0.0791,0.0011,0.0,0.0,0.0,0.0,127.1131673688662,37.36968288497554
37.36672838632141_127.1122030046387_1_180.jpg,0.2869,0.0012,0.2961,0.0026,0.0,0.0,0.0,0.0043,0.1741,0.0083,0.0818,0.0002,0.0001,0.1444,0.0,0.0,0.0,0.0,0.0,127.1122030046387,37.36672838632141
37.36196512537617_127.1059939322972_0_0.jpg,0.3897,0.0128,0.2521,0.0,0.0,0.0003,0.0,0.0034,0.1931,0.0,0.1066,0.0069,0.0,0.0323,0.0028,0.0,0.0,0.0,0.0,127.1059939322972,37.36196512537617
37.36165274267553_127.11402454345_0_0.jpg,0.2911,0.0109,0.2005,0.0011,0.0013,0.0093,0.0005,0.0015,0.3655,0.0,0.0077,0.0014,0.0,0.1078,0.0009,0.0,0.0,0.0003,0.0002,127.11402454345,37.36165274267553
37.35917251845141_127.12691210898_0_0.jpg,0.2196,0.0,0.6234,0.0,0.0034,0.0008,0.0,0.0013,0.0368,0.0,0.1063,0.0035,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,127.12691210898,37.35917251845141
37.36642505481842_127.1060400807272_1_180.jpg,0.4174,0.0089,0.2962,0.002,0.0,0.0007,0.0,0.003,0.126,0.0016,0.1068,0.0133,0.0004,0.0236,0.0,0.0,0.0,0.0,0.0,127.1060400807272,37.36642505481842
37.36786558080941_127.1059387832482_0_0.jpg,0.3978,0.0292,0.3567,0.0,0.0,0.0073,0.0,0.01,0.1218,0.0,0.0702,0.0064,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,127.1059387832482,37.36786558080941
37.36669663245156_127.1066241340243_1_180.jpg,0.3313,0.0203,0.221,0.0,0.0,0.0016,0.0,0.0041,0.3944,0.0,0.0048,0.0217,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,127.1066241340243,37.36669663245156
37.37128297827109_127.1137084119041_0_0.jpg,0.2371,0.0012,0.2639,0.0,0.0,0.0009,0.0,0.0012,0.2833,0.0044,0.0186,0.0008,0.0,0.1837,0.0,0.0,0.0,0.0046,0.0003,127.1137084119041,37.37128297827109
37.3727573270278_127.1040952752833_1_180.jpg,0.4017,0.0028,0.1793,0.0,0.0,0.0173,0.0,0.0029,0.1274,0.0061,0.2066,0.0004,0.0,0.0475,0.008,0.0,0.0,0.0,0.0,127.1040952752833,37.3727573270278
37.36110739942635_127.1148417829104_0_0.jpg,0.3752,0.0014,0.0757,0.0001,0.0434,0.0047,0.0,0.0054,0.1864,0.001,0.2847,0.0003,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,127.1148417829104,37.36110739942635
37.35989912323186_127.1265957883706_1_180.jpg,0.1417,0.0287,0.0,0.0,0.0001,0.0,0.0,0.0031,0.6216,0.1951,0.0011,0.005,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,127.1265957883706,37.35989912323186
37.36295497970849_127.1137233840038_0_0.jpg,0.1857,0.0021,0.5219,0.0,0.0,0.0002,0.0,0.0029,0.0309,0.0,0.0006,0.0031,0.0,0.2519,0.0,0.0,0.0,0.0006,0.0,127.1137233840038,37.36295497970849
37.36902416297266_127.105916772711_1_180.jpg,0.3991,0.0299,0.2011,0.0,0.0,0.0049,0.0003,0.0142,0.2095,0.0,0.1254,0.0035,0.0,0.0104,0.0017,0.0,0.0,0.0001,0.0,127.105916772711,37.36902416297266
