Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.55276587863279_126.9071556915633_0_0.jpg,0.3353,0.0318,0.2935,0.0004,0.005,0.0004,0.0,0.009,0.2551,0.0027,0.0271,0.0018,0.0,0.0379,0.0001,0.0,0.0,0.0,0.0,126.9071556915633,37.55276587863279
37.5526497110053_126.9067858225766_1_180.jpg,0.3572,0.0235,0.2486,0.0,0.0,0.0045,0.0002,0.0032,0.2836,0.0,0.0757,0.0017,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,126.9067858225766,37.5526497110053
37.55926667021073_126.9221053538971_0_0.jpg,0.2305,0.0,0.1099,0.0755,0.0471,0.0019,0.0,0.0024,0.2314,0.0,0.2429,0.0068,0.0006,0.0117,0.0,0.0,0.0,0.0393,0.0,126.9221053538971,37.55926667021073
37.55501784400835_126.9200635088547_1_180.jpg,0.2266,0.0071,0.6228,0.0,0.0001,0.0129,0.0001,0.001,0.0016,0.0023,0.0,0.0022,0.0,0.1232,0.0,0.0,0.0,0.0001,0.0,126.9200635088547,37.55501784400835
37.5664238653026_126.9171018260309_1_180.jpg,0.3096,0.027,0.5643,0.0,0.0113,0.0105,0.0,0.005,0.0049,0.0,0.0455,0.0023,0.0,0.0184,0.0004,0.0,0.0,0.0008,0.0,126.9171018260309,37.5664238653026
37.56550554302162_126.9123718928144_1_180.jpg,0.4139,0.0245,0.0857,0.0,0.0459,0.1263,0.0,0.0076,0.0938,0.0072,0.1882,0.0,0.0007,0.0061,0.0002,0.0,0.0,0.0,0.0,126.9123718928144,37.56550554302162
37.55518364826284_126.9174041277547_1_180.jpg,0.2698,0.0011,0.53,0.0,0.0282,0.0221,0.0018,0.0056,0.0674,0.0031,0.0391,0.0269,0.0,0.0045,0.0004,0.0,0.0,0.0,0.0,126.9174041277547,37.55518364826284
37.55976720470788_126.9154566593354_1_180.jpg,0.1754,0.172,0.2212,0.0007,0.0016,0.0,0.002,0.0043,0.3039,0.0063,0.067,0.0113,0.0019,0.0215,0.0,0.0005,0.0105,0.0,0.0,126.9154566593354,37.55976720470788
37.55977467591402_126.9182060211333_1_180.jpg,0.2091,0.0358,0.4217,0.0,0.0072,0.0006,0.0,0.0032,0.0054,0.0,0.2176,0.0023,0.0,0.0958,0.0012,0.0,0.0,0.0,0.0,126.9182060211333,37.55977467591402
37.5617957386681_126.9246722836387_1_180.jpg,0.071,0.0006,0.6222,0.0,0.0405,0.0168,0.0,0.0055,0.1566,0.0,0.0833,0.0019,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,126.9246722836387,37.5617957386681
37.56318115761847_126.9211737296736_1_180.jpg,0.376,0.0052,0.2089,0.0,0.0106,0.0076,0.0002,0.004,0.089,0.001,0.2392,0.0004,0.0,0.0427,0.0152,0.0,0.0,0.0,0.0,126.9211737296736,37.56318115761847
37.56095191938324_126.9173736105137_1_180.jpg,0.2216,0.1184,0.3271,0.0,0.0007,0.0017,0.0,0.0037,0.2282,0.0003,0.0313,0.0039,0.0001,0.0522,0.0,0.0,0.0,0.0107,0.0,126.9173736105137,37.56095191938324
37.56046779571398_126.9204568541226_1_180.jpg,0.1116,0.004,0.7638,0.0,0.0011,0.0297,0.0,0.0007,0.0139,0.0,0.0362,0.0,0.0,0.0371,0.0008,0.0,0.0011,0.0,0.0,126.9204568541226,37.56046779571398
37.56349094058022_126.9187430181798_0_0.jpg,0.0856,0.0133,0.088,0.1198,0.0346,0.0011,0.0,0.0045,0.4034,0.0,0.0732,0.0211,0.0,0.1346,0.0009,0.0,0.0,0.0199,0.0,126.9187430181798,37.56349094058022
37.55683889597596_126.9217887982226_1_180.jpg,0.4056,0.0237,0.2134,0.0,0.0068,0.0006,0.0,0.0061,0.2381,0.0009,0.0973,0.0028,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,126.9217887982226,37.55683889597596
37.56045462445734_126.8967097037007_0_0.jpg,0.3594,0.0044,0.0014,0.0472,0.0374,0.007,0.0019,0.0041,0.0999,0.0012,0.4305,0.0,0.0,0.0023,0.0029,0.0,0.0,0.0,0.0003,126.8967097037007,37.56045462445734
37.56385052674233_126.9215697760047_1_180.jpg,0.1588,0.0017,0.6034,0.0235,0.0,0.0,0.0,0.0024,0.0635,0.0,0.1319,0.0014,0.0,0.0109,0.0026,0.0,0.0,0.0,0.0,126.9215697760047,37.56385052674233
37.56187313551386_126.9213140851944_0_0.jpg,0.19,0.0567,0.5793,0.0,0.0,0.0364,0.0,0.0002,0.0084,0.0,0.1199,0.0,0.0004,0.008,0.0,0.0,0.0,0.0,0.0007,126.9213140851944,37.56187313551386
37.55514027012676_126.9182695159478_1_180.jpg,0.1861,0.0,0.544,0.0,0.0,0.0014,0.0,0.0013,0.0,0.0016,0.1094,0.0008,0.0,0.1439,0.0,0.0,0.0077,0.0038,0.0,126.9182695159478,37.55514027012676
37.56225923332644_126.9228788956989_0_0.jpg,0.2774,0.0104,0.1353,0.0027,0.0,0.0043,0.0,0.0009,0.2094,0.0469,0.2,0.0054,0.0,0.0157,0.0393,0.051,0.0,0.0012,0.0,126.9228788956989,37.56225923332644
37.55445411564624_126.9130758850259_1_180.jpg,0.2388,0.1086,0.4711,0.0,0.0,0.017,0.0,0.016,0.1451,0.0,0.0001,0.0025,0.0,0.0003,0.0,0.0,0.0,0.0,0.0004,126.9130758850259,37.55445411564624
37.56366480119654_126.9233685278548_1_180.jpg,0.2018,0.0085,0.1354,0.0051,0.0082,0.0051,0.0008,0.0078,0.2827,0.0454,0.1417,0.0024,0.0,0.14,0.0,0.0146,0.0,0.0005,0.0,126.9233685278548,37.56366480119654
37.56224834800731_126.9240572392862_1_180.jpg,0.2455,0.0017,0.6456,0.0,0.0147,0.0211,0.0,0.0308,0.0,0.0,0.0102,0.0059,0.0015,0.0068,0.0147,0.0,0.0,0.0015,0.0,126.9240572392862,37.56224834800731
37.55378651511236_126.9103214082901_0_0.jpg,0.3544,0.0,0.4088,0.0,0.0589,0.0159,0.0,0.0078,0.0255,0.0,0.1208,0.0003,0.0,0.0057,0.0019,0.0,0.0,0.0,0.0,126.9103214082901,37.55378651511236
37.55840003200618_126.9233487588865_0_0.jpg,0.3848,0.0032,0.0727,0.0,0.0131,0.0065,0.0,0.0074,0.3274,0.0007,0.1253,0.002,0.0,0.0546,0.0018,0.0,0.0,0.0,0.0005,126.9233487588865,37.55840003200618
37.56459245551159_126.9237986041299_1_180.jpg,0.3413,0.0041,0.4944,0.0,0.0018,0.0028,0.0,0.0044,0.0817,0.0009,0.0257,0.0046,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,126.9237986041299,37.56459245551159
37.55892325484552_126.9125163672362_1_180.jpg,0.3342,0.0198,0.4411,0.0,0.0279,0.0183,0.0,0.0107,0.0839,0.0,0.0523,0.0056,0.0,0.0034,0.0,0.0,0.0,0.0028,0.0,126.9125163672362,37.55892325484552
37.5578432947732_126.9215976665108_0_0.jpg,0.1842,0.0003,0.7158,0.0,0.0,0.0,0.0,0.0014,0.0032,0.0056,0.0261,0.048,0.0,0.0032,0.0,0.0,0.0,0.0121,0.0,126.9215976665108,37.5578432947732
37.55886992092342_126.9226426505002_0_0.jpg,0.1863,0.0003,0.1177,0.1262,0.0588,0.0001,0.0,0.0007,0.4086,0.0,0.0707,0.0132,0.0,0.0152,0.0005,0.0017,0.0,0.0001,0.0,126.9226426505002,37.55886992092342
37.56650666585987_126.9160847377023_0_0.jpg,0.2423,0.0261,0.0361,0.0,0.0,0.0024,0.0,0.0079,0.566,0.1142,0.0,0.0026,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,126.9160847377023,37.56650666585987
37.56479691337121_126.9189509742747_1_180.jpg,0.1762,0.0551,0.543,0.0101,0.0,0.0,0.0,0.0025,0.0582,0.0,0.1011,0.0,0.0,0.0526,0.0011,0.0,0.0,0.0,0.0,126.9189509742747,37.56479691337121
37.56331322599664_126.9279430549572_0_0.jpg,0.1216,0.0003,0.1454,0.0004,0.2239,0.0102,0.0012,0.0005,0.0967,0.0465,0.3278,0.0024,0.0,0.0223,0.0001,0.0,0.0008,0.0,0.0,126.9279430549572,37.56331322599664
37.56702002670584_126.9163671907316_1_180.jpg,0.2268,0.0007,0.0652,0.0846,0.0363,0.0431,0.0,0.0078,0.2429,0.0095,0.265,0.0096,0.0,0.0064,0.002,0.0,0.0,0.0,0.0,126.9163671907316,37.56702002670584
37.56495462232989_126.9106896185917_0_0.jpg,0.0822,0.0,0.2413,0.0,0.0077,0.0058,0.0,0.004,0.0899,0.0,0.1823,0.0034,0.0,0.0531,0.3076,0.0226,0.0,0.0,0.0,126.9106896185917,37.56495462232989
37.5653344329091_126.9251331123676_0_0.jpg,0.0192,0.0002,0.8827,0.0,0.0,0.0001,0.0,0.0069,0.0134,0.0,0.0726,0.0001,0.0,0.0038,0.0011,0.0,0.0,0.0,0.0,126.9251331123676,37.5653344329091
37.54583437855264_126.9208269002676_1_180.jpg,0.2174,0.0001,0.6851,0.0,0.0406,0.0026,0.0,0.0074,0.0041,0.0,0.0,0.0068,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,126.9208269002676,37.54583437855264
37.56240680761474_126.9243947842718_1_180.jpg,0.4266,0.0041,0.2091,0.0004,0.0032,0.0034,0.0,0.0018,0.047,0.0,0.2834,0.0074,0.0,0.0106,0.002,0.0,0.0,0.0011,0.0,126.9243947842718,37.56240680761474
37.56524927527261_126.9117843933844_0_0.jpg,0.3934,0.0109,0.3422,0.0055,0.0216,0.0096,0.0019,0.0091,0.0705,0.0006,0.1189,0.0044,0.0,0.0102,0.0011,0.0002,0.0,0.0,0.0,126.9117843933844,37.56524927527261
37.56475118166919_126.9178914994969_0_0.jpg,0.2869,0.0266,0.2315,0.0273,0.025,0.064,0.0,0.0123,0.069,0.0,0.2297,0.0046,0.0042,0.0127,0.0052,0.0,0.0,0.0,0.0009,126.9178914994969,37.56475118166919
37.55975690805687_126.9203123953445_1_180.jpg,0.1031,0.0038,0.5214,0.0024,0.0004,0.0,0.0,0.0016,0.0379,0.0019,0.1229,0.0022,0.0014,0.1995,0.0,0.0,0.0,0.0,0.0015,126.9203123953445,37.55975690805687
37.55225659706748_126.9067808176817_0_0.jpg,0.3274,0.0539,0.391,0.0,0.0,0.0015,0.0,0.0066,0.0,0.0,0.2104,0.0089,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,126.9067808176817,37.55225659706748
37.56475288836843_126.9240975150879_1_180.jpg,0.3485,0.0396,0.3678,0.0061,0.0007,0.0137,0.0,0.0027,0.0143,0.0032,0.1875,0.0069,0.0,0.0059,0.0032,0.0,0.0,0.0,0.0,126.9240975150879,37.56475288836843
37.56459290798855_126.9093530424746_1_180.jpg,0.1562,0.0094,0.0832,0.0,0.0001,0.0003,0.0,0.0042,0.1923,0.004,0.2411,0.0033,0.0,0.2896,0.0084,0.0079,0.0,0.0,0.0,126.9093530424746,37.56459290798855
37.5606335021107_126.9187670541609_1_180.jpg,0.3297,0.0272,0.4574,0.0,0.0,0.0119,0.0,0.0068,0.0498,0.0,0.0934,0.0065,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,126.9187670541609,37.5606335021107
37.56503465785812_126.9206139455429_0_0.jpg,0.2389,0.0038,0.5261,0.0001,0.0,0.0004,0.0,0.0004,0.0321,0.0,0.1254,0.0004,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,126.9206139455429,37.56503465785812
37.55915570821245_126.9149522894798_0_0.jpg,0.2083,0.0836,0.57,0.0012,0.0009,0.0065,0.0,0.0025,0.0579,0.0009,0.0596,0.002,0.0,0.0057,0.0004,0.0004,0.0,0.0,0.0,126.9149522894798,37.55915570821245
37.55883854516667_126.9191622111242_1_180.jpg,0.0722,0.0053,0.2584,0.0,0.0018,0.0149,0.0,0.0021,0.0959,0.006,0.275,0.0007,0.0,0.2677,0.0,0.0,0.0,0.0,0.0,126.9191622111242,37.55883854516667
37.56142737241468_126.9217380212199_1_180.jpg,0.2738,0.008,0.5511,0.0009,0.026,0.007,0.0003,0.0029,0.0082,0.0,0.1078,0.0013,0.0002,0.0122,0.0,0.0003,0.0,0.0,0.0,126.9217380212199,37.56142737241468
37.5617957386681_126.9246722836387_0_0.jpg,0.0689,0.0,0.5437,0.0,0.0,0.0002,0.0,0.0017,0.0574,0.0,0.0912,0.0012,0.0,0.2343,0.0014,0.0,0.0,0.0,0.0,126.9246722836387,37.5617957386681
37.56431625416229_126.922825166389_1_180.jpg,0.1568,0.0012,0.0875,0.0,0.0004,0.0037,0.0002,0.0031,0.4435,0.1298,0.1191,0.0027,0.0,0.0519,0.0,0.0,0.0,0.0,0.0,126.922825166389,37.56431625416229
37.56484705331232_126.9103017178476_1_180.jpg,0.0731,0.0497,0.123,0.0,0.0918,0.0204,0.0,0.0126,0.4964,0.1239,0.0076,0.0003,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,126.9103017178476,37.56484705331232
37.55944458321498_126.9187055285962_0_0.jpg,0.0676,0.0002,0.1098,0.0336,0.0159,0.0026,0.0001,0.007,0.5145,0.0189,0.0349,0.0283,0.0,0.1664,0.0,0.0,0.0001,0.0,0.0,126.9187055285962,37.55944458321498
37.56339093490755_126.9224045178504_1_180.jpg,0.2265,0.0017,0.5067,0.0003,0.0001,0.0049,0.0,0.0014,0.0035,0.0015,0.1164,0.0016,0.0,0.1269,0.0004,0.0,0.0,0.0009,0.0071,126.9224045178504,37.56339093490755
37.56250694345638_126.9199847575152_0_0.jpg,0.1386,0.0332,0.4469,0.0,0.1159,0.0562,0.0007,0.0035,0.1934,0.0,0.0,0.0058,0.0003,0.0051,0.0,0.0,0.0001,0.0001,0.0,126.9199847575152,37.56250694345638
37.55866848650361_126.9189026563234_0_0.jpg,0.2503,0.0,0.336,0.0615,0.0098,0.0329,0.0,0.0092,0.05,0.0123,0.1326,0.0449,0.0,0.054,0.0066,0.0,0.0,0.0,0.0,126.9189026563234,37.55866848650361
37.56498345742583_126.9108060376407_0_0.jpg,0.2068,0.0036,0.2464,0.0,0.0,0.0005,0.0,0.0016,0.0908,0.0035,0.2028,0.0,0.0,0.2425,0.0,0.0,0.0,0.0015,0.0,126.9108060376407,37.56498345742583
37.56087699996213_126.918713896076_1_180.jpg,0.2477,0.0027,0.5971,0.0,0.0,0.0003,0.0,0.0033,0.0302,0.0012,0.1079,0.0011,0.0,0.0039,0.0046,0.0,0.0,0.0,0.0,126.918713896076,37.56087699996213
37.56395189785143_126.9176121696824_0_0.jpg,0.1765,0.0013,0.6281,0.0,0.0,0.0075,0.0,0.0005,0.0026,0.0,0.1764,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,126.9176121696824,37.56395189785143
37.56380142181904_126.9222981248871_1_180.jpg,0.2101,0.0267,0.5724,0.0,0.0,0.0253,0.002,0.0013,0.0,0.0,0.0637,0.0017,0.0,0.0947,0.0022,0.0,0.0,0.0,0.0,126.9222981248871,37.56380142181904
37.56146427636188_126.92212495914_1_180.jpg,0.1468,0.0245,0.7225,0.0,0.0005,0.0,0.0,0.004,0.0047,0.0,0.0043,0.0007,0.0,0.0917,0.0002,0.0,0.0,0.0,0.0,126.92212495914,37.56146427636188
37.5571966010116_126.9222885273647_0_0.jpg,0.4165,0.0293,0.2061,0.0,0.01,0.0023,0.0002,0.0038,0.1806,0.0,0.1378,0.0059,0.0,0.0059,0.0015,0.0,0.0,0.0,0.0,126.9222885273647,37.5571966010116
37.55862460560365_126.9148256222047_0_0.jpg,0.0642,0.0185,0.5731,0.0004,0.0196,0.0019,0.0,0.0028,0.0022,0.0,0.0599,0.0008,0.0,0.2565,0.0,0.0,0.0,0.0,0.0,126.9148256222047,37.55862460560365
37.56081376994899_126.9242624733849_1_180.jpg,0.3741,0.0351,0.3033,0.0,0.0002,0.0187,0.0,0.0029,0.0146,0.0025,0.2242,0.0037,0.0,0.0205,0.0,0.0,0.0,0.0,0.0001,126.9242624733849,37.56081376994899
37.56165587732262_126.9233402278778_0_0.jpg,0.247,0.0003,0.0789,0.0815,0.0001,0.0,0.0,0.005,0.3956,0.0027,0.1703,0.0143,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,126.9233402278778,37.56165587732262
37.56390012122679_126.9252260488178_1_180.jpg,0.2002,0.013,0.4053,0.0,0.0006,0.014,0.0,0.0,0.0594,0.0,0.1501,0.0005,0.0,0.1571,0.0,0.0,0.0,0.0,0.0,126.9252260488178,37.56390012122679
37.56560699630032_126.9127214695608_1_180.jpg,0.379,0.0077,0.1667,0.0234,0.0025,0.0013,0.0,0.0036,0.2301,0.0206,0.1254,0.0,0.0,0.0153,0.0,0.0238,0.0,0.0,0.0005,126.9127214695608,37.56560699630032
37.56435383016066_126.9253515497507_0_0.jpg,0.127,0.0018,0.5524,0.0,0.0,0.0,0.0,0.0013,0.0078,0.0,0.1291,0.0003,0.0,0.1791,0.0012,0.0,0.0,0.0,0.0,126.9253515497507,37.56435383016066
37.5605151987874_126.9233321070129_1_180.jpg,0.3692,0.0322,0.1374,0.0,0.0001,0.0048,0.0,0.0028,0.1778,0.0006,0.2384,0.0024,0.0006,0.0324,0.0,0.0,0.0,0.0013,0.0,126.9233321070129,37.5605151987874
37.56563212909668_126.9201400452318_0_0.jpg,0.2638,0.0087,0.0149,0.0,0.0062,0.0007,0.0,0.0014,0.3506,0.1255,0.1809,0.0004,0.0013,0.0057,0.0,0.0,0.0,0.0399,0.0,126.9201400452318,37.56563212909668
37.56569007004762_126.9218166886453_0_0.jpg,0.3246,0.0087,0.2456,0.0009,0.0159,0.0165,0.0,0.0034,0.0542,0.0,0.3185,0.0014,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,126.9218166886453,37.56569007004762
37.56694841054772_126.9169443989409_1_180.jpg,0.3387,0.0289,0.2978,0.0,0.0,0.0017,0.0,0.0062,0.1254,0.0014,0.1547,0.0109,0.0013,0.0282,0.0028,0.0,0.0,0.0,0.0019,126.9169443989409,37.56694841054772
37.56577491382615_126.9218451532716_1_180.jpg,0.1993,0.0059,0.4116,0.0009,0.0,0.0063,0.0,0.0014,0.0616,0.0184,0.1244,0.0026,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,126.9218451532716,37.56577491382615
37.56607124605681_126.9198009220277_1_180.jpg,0.2421,0.0,0.0246,0.0,0.0038,0.0001,0.0008,0.001,0.501,0.0087,0.2047,0.0002,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,126.9198009220277,37.56607124605681
37.56067100291081_126.9238498718753_1_180.jpg,0.0976,0.1486,0.0938,0.008,0.0354,0.0042,0.0,0.0267,0.3991,0.0615,0.111,0.0046,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,126.9238498718753,37.56067100291081
37.56467448962048_126.9261952713576_0_0.jpg,0.1831,0.0,0.0031,0.1162,0.0,0.057,0.0,0.0066,0.4357,0.0,0.1186,0.0009,0.0,0.0787,0.0,0.0,0.0,0.0,0.0,126.9261952713576,37.56467448962048
37.56124379956339_126.9187010987535_1_180.jpg,0.2557,0.0021,0.3582,0.029,0.0,0.0066,0.0,0.007,0.0383,0.0003,0.2114,0.0061,0.0,0.0834,0.0012,0.0,0.0,0.0008,0.0,126.9187010987535,37.56124379956339
37.56370886196213_126.9242212953665_1_180.jpg,0.1697,0.0375,0.5428,0.0,0.0002,0.0568,0.0,0.0002,0.006,0.0,0.0559,0.0009,0.0,0.1298,0.0002,0.0,0.0,0.0,0.0,126.9242212953665,37.56370886196213
37.55871141883742_126.9114632808287_1_180.jpg,0.1012,0.1466,0.5029,0.0,0.0001,0.0113,0.0,0.0068,0.119,0.0015,0.0,0.0131,0.0,0.0973,0.0,0.0,0.0,0.0002,0.0,126.9114632808287,37.55871141883742
37.56334084733425_126.9271025524385_0_0.jpg,0.188,0.0,0.6582,0.0,0.0,0.0,0.0,0.002,0.0316,0.0029,0.0489,0.0093,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,126.9271025524385,37.56334084733425
37.56610152739688_126.9147513773595_1_180.jpg,0.2608,0.0309,0.1475,0.0735,0.0,0.0123,0.0005,0.006,0.2942,0.0838,0.0901,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,126.9147513773595,37.56610152739688
37.5657128442448_126.9172207780112_1_180.jpg,0.1512,0.0203,0.549,0.0,0.0,0.0094,0.0,0.0006,0.0033,0.0,0.1153,0.0006,0.0,0.1503,0.0,0.0,0.0,0.0,0.0,126.9172207780112,37.5657128442448
37.55652225429341_126.922339303986_0_0.jpg,0.229,0.059,0.5531,0.0,0.0001,0.0114,0.0,0.0068,0.0029,0.0,0.1269,0.0089,0.0,0.0007,0.0013,0.0,0.0,0.0,0.0,126.922339303986,37.55652225429341
37.55529958584226_126.9179735344826_0_0.jpg,0.3746,0.0195,0.4855,0.0,0.0153,0.0,0.0,0.0072,0.0016,0.0,0.0947,0.0006,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0,126.9179735344826,37.55529958584226
37.56088430238088_126.9225527458773_0_0.jpg,0.2842,0.0045,0.3887,0.0,0.0,0.0048,0.0,0.0044,0.0192,0.0006,0.1472,0.0093,0.0,0.1249,0.0029,0.0,0.0,0.008,0.0013,126.9225527458773,37.56088430238088
37.56317303741604_126.9177650013691_0_0.jpg,0.2229,0.0021,0.6316,0.0,0.0001,0.0046,0.0,0.0026,0.0,0.0,0.0996,0.0254,0.0018,0.0092,0.0,0.0,0.0,0.0,0.0,126.9177650013691,37.56317303741604
37.55936548479816_126.9185870712301_0_0.jpg,0.3153,0.037,0.3125,0.0,0.0016,0.0015,0.0,0.0022,0.0021,0.0,0.2474,0.0059,0.0,0.0642,0.0102,0.0,0.0,0.0,0.0,126.9185870712301,37.55936548479816
37.56075780855921_126.9180699254734_0_0.jpg,0.1585,0.0146,0.6225,0.0,0.0011,0.0059,0.0,0.0023,0.0417,0.0,0.1128,0.0154,0.0008,0.0099,0.0,0.0,0.0,0.0,0.0145,126.9180699254734,37.56075780855921
37.55346483037972_126.9093619853336_1_180.jpg,0.2189,0.0242,0.2985,0.0006,0.0469,0.0213,0.0,0.0052,0.2422,0.0,0.0395,0.0001,0.0,0.0079,0.0941,0.0,0.0,0.0,0.0007,126.9093619853336,37.55346483037972
37.55962520280442_126.920441103946_1_180.jpg,0.2691,0.0018,0.4761,0.0,0.0,0.0184,0.0,0.0191,0.0019,0.0013,0.1031,0.0034,0.0,0.1044,0.0013,0.0,0.0,0.0,0.0,126.920441103946,37.55962520280442
37.5639069188783_126.9070080067434_1_180.jpg,0.2577,0.1172,0.1186,0.0,0.1368,0.0011,0.0,0.0065,0.3454,0.0,0.0098,0.0053,0.0003,0.0012,0.0,0.0,0.0,0.0,0.0,126.9070080067434,37.5639069188783
37.55794165181384_126.9230161308415_0_0.jpg,0.4174,0.0309,0.2121,0.0,0.0006,0.0101,0.0054,0.006,0.2089,0.0,0.0936,0.0052,0.0,0.0058,0.0032,0.0,0.0,0.0,0.0006,126.9230161308415,37.55794165181384
37.56183470798185_126.9232220240881_0_0.jpg,0.2166,0.0063,0.4595,0.0,0.0118,0.0027,0.0,0.0013,0.0384,0.0003,0.1728,0.0145,0.0013,0.0108,0.0,0.0232,0.0,0.0396,0.001,126.9232220240881,37.56183470798185
37.56142438430371_126.9235248747766_0_0.jpg,0.2378,0.0,0.0811,0.0772,0.0509,0.0,0.0,0.0061,0.4062,0.0,0.1275,0.0014,0.0002,0.0113,0.0,0.0,0.0,0.0,0.0003,126.9235248747766,37.56142438430371
37.56188255973865_126.9208284588707_0_0.jpg,0.1286,0.0002,0.4884,0.0,0.0,0.0,0.0,0.0013,0.1592,0.0,0.0746,0.0,0.0,0.1476,0.0,0.0,0.0,0.0,0.0,126.9208284588707,37.56188255973865
37.5615991753385_126.9186887115995_0_0.jpg,0.1787,0.0296,0.4541,0.0,0.0004,0.0,0.0,0.0024,0.034,0.0,0.273,0.0098,0.0,0.0181,0.0,0.0,0.0,0.0,0.0,126.9186887115995,37.5615991753385
37.56006810193845_126.9182447414918_1_180.jpg,0.2418,0.0295,0.521,0.0,0.0135,0.0001,0.0,0.0044,0.0017,0.0,0.174,0.0013,0.0,0.0124,0.0,0.0,0.0,0.0002,0.0,126.9182447414918,37.56006810193845
37.563713252536_126.9221414472274_1_180.jpg,0.3117,0.0323,0.4559,0.0,0.0027,0.0216,0.0,0.0069,0.0184,0.0,0.1349,0.0004,0.0,0.0038,0.0115,0.0,0.0,0.0,0.0,126.9221414472274,37.563713252536
37.56538662958205_126.9203301143241_1_180.jpg,0.3066,0.0048,0.1208,0.0011,0.0075,0.0139,0.0,0.0031,0.2128,0.0406,0.2237,0.0011,0.0,0.0614,0.0026,0.0,0.0,0.0,0.0,126.9203301143241,37.56538662958205
37.56544044138674_126.9235323393904_1_180.jpg,0.1019,0.001,0.6058,0.0,0.0153,0.0534,0.0,0.028,0.0118,0.003,0.1573,0.0148,0.0,0.0073,0.0004,0.0,0.0,0.0,0.0,126.9235323393904,37.56544044138674
37.55850491332338_126.9105144563903_0_0.jpg,0.3269,0.0348,0.2983,0.0,0.004,0.012,0.0,0.0065,0.0919,0.0,0.2108,0.0032,0.0,0.0114,0.0002,0.0,0.0,0.0,0.0,126.9105144563903,37.55850491332338
37.56317303741604_126.9177650013691_1_180.jpg,0.2229,0.0021,0.6316,0.0,0.0001,0.0046,0.0,0.0026,0.0,0.0,0.0996,0.0254,0.0018,0.0092,0.0,0.0,0.0,0.0,0.0,126.9177650013691,37.56317303741604
37.56523095423329_126.9253507294838_0_0.jpg,0.1382,0.0,0.0,0.0707,0.0004,0.0021,0.0,0.0107,0.5794,0.0003,0.0344,0.0043,0.0,0.157,0.0,0.0,0.0,0.0026,0.0,126.9253507294838,37.56523095423329
37.5533124619663_126.9095111422146_1_180.jpg,0.207,0.0,0.5865,0.0,0.0001,0.015,0.0003,0.0022,0.0072,0.0,0.1494,0.011,0.0013,0.0039,0.0,0.0,0.0,0.0142,0.0019,126.9095111422146,37.5533124619663
37.55335904888049_126.909046851454_0_0.jpg,0.3171,0.018,0.228,0.0,0.0,0.0038,0.0004,0.0041,0.2646,0.0006,0.0747,0.001,0.0,0.0867,0.0002,0.0001,0.0,0.0,0.0006,126.909046851454,37.55335904888049
37.56555003144295_126.9206630006537_1_180.jpg,0.1956,0.0865,0.6749,0.0,0.0,0.0029,0.0,0.0069,0.0001,0.0,0.0106,0.0,0.0,0.0173,0.0053,0.0,0.0,0.0,0.0,126.9206630006537,37.56555003144295
37.55988126857105_126.9182015912604_0_0.jpg,0.1682,0.0025,0.6068,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.132,0.002,0.0,0.0838,0.0,0.0,0.0,0.0,0.0,126.9182015912604,37.55988126857105
37.56571472961467_126.9130812996934_1_180.jpg,0.4025,0.0051,0.189,0.0,0.0376,0.0013,0.0,0.0028,0.2205,0.0063,0.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9130812996934,37.56571472961467
37.55814388145721_126.9212140070598_0_0.jpg,0.1913,0.0,0.6318,0.0,0.0,0.009,0.0,0.0051,0.0129,0.0,0.0756,0.0544,0.0026,0.0023,0.0058,0.0,0.0,0.0,0.0093,126.9212140070598,37.55814388145721
37.55398404453817_126.9081810262532_0_0.jpg,0.191,0.0029,0.6388,0.0001,0.0142,0.015,0.0005,0.0029,0.0431,0.0,0.0826,0.0,0.0,0.0088,0.0001,0.0,0.0,0.0,0.0,126.9081810262532,37.55398404453817
37.56342399199031_126.9226225532172_0_0.jpg,0.1982,0.0045,0.6787,0.0,0.0,0.0125,0.0,0.004,0.0071,0.0,0.0874,0.0004,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,126.9226225532172,37.56342399199031
